"","text","score","very.pos","very.neg"
"6736","@edmorrish @HSBC_UK_Help sorry to hear this, between them and @AskNationwide , my wages last month have disappeared into thin air.",-1,0,0
"6737","@edmorrish @HSBC_UK_Help ALL service ind now run by people reading scripts but not empowered to act.  least you got yourself through securit",0,0,0
"6738",".@HSBC_UK_Help I don't get it? Why did the Pink Ladies give her money to go to school, not to start her own business? #PointlessEducation",0,0,0
"6739","@HSBC_UK_Help your cash point didn't work. No money was given and my account was debited.",1,0,0
"6740","@HSBC_UK_Help its a bitt difficult to explain in 140 letters.  have a phone niumber.",-1,0,0
"6741","@HSBC_UK_Help yes but I'm limited to the amount I can write on this.",-1,0,0
"6742","@HSBC_UK_Help  Am I a number or a customer. Banked with HSBC for 35 years and can't believe it counts for nothing. Gutted.",0,0,0
"6743","@HSBC_UK_Help Ok cheers :)",0,0,0
"6744","@HSBC_UK_Help it tells me my answers so the questions and my password is wrong",-1,0,0
"6745","@HSBC_UK_Help Definitely got the friendliest call centre staff in the world! Nothing too much trouble and really genuinely friendly staff!",0,0,0
"6746","@HSBC_UK_Help I see what you did there. :-). I used to work as a loan advisor at your bank. That was until I lost interest. ;-)",0,0,0
"6747","@HSBC_UK_Help I can't get into my online bank on my app",0,0,0
"6748","@HSBC_UK_Help how far back can you trace direct debits in terms of years?",0,0,0
"6749","@HSBC_UK_Help I tried paying for my train ticket via card but my card kept declining so I had to withdraw money I missed my train",-2,0,1
"6750","@HSBC_UK_Help it got stolen so I've requested a new one...",-1,0,0
"6751","RT @HSBC_UK_Help: @a_persuader Were we able to get the issues sorted for you? ^ART",-1,0,0
"6752","@HSBC_UK_Help Acocks Green, where do i go now locally for cash/cheques deposits? Afraid my recent experiences online haven't been great!",0,0,0
"6753","@HSBC_UK_Help  NO! I'd like to phone the branch! #Kafkaesque",1,0,0
"6754","@HSBC_UK_Help thank you kindly for ignoring me. Makes me see why I am leaving your bank &amp; making everyone else aware how poor the service is",1,0,0
"6755","@HSBC_UK_Help yes I would appreciate if someone could please discuss in more detail",1,0,0
"6756","@HSBC_UK_Help Disgusted by the way the PPI claims team deal with your complaints.. @financialombuds I go to i guess...",-2,0,1
"6757","@HSBC_UK_Help yeah all sorted. Your Basingstoke festival place branch were very helpful. Thanks.",1,0,0
"6758","@HSBC_UK_Help Hi Amelia, wondering if you could point me in the direction of the person/department responsible for the social media pages.",0,0,0
"6759","Credit where it's due, @HSBC_UK_Help do issue you with a new secure key on the spot so no waiting around for it to be posted to you.",0,0,0
"6760","@HSBC_UK_Help can't DM you as you don't follow me and am not posting personal details on here.",0,0,0
"6761","@HSBC_UK_Help not very secure is it, asking me to send postcode publicly, as for my name, that is on Twitter, open your eyes",1,0,0
"6762","@HSBC_UK_Help Wonderful! Thank you for your help!",2,1,0
"6763","@HSBC_UK_Help bottom line is I expect nothing from #hsbc other than appalling #customerservice and a poor #CustomerExperience #ihatehsbc",-2,0,1
"6764","@HSBC_UK_Help hello? Anyone picking up my request ?",0,0,0
"6765","@HSBC_UK_Help today on phone",0,0,0
"6766","@HSBC_UK_Help charges for being overdrawn",0,0,0
"6767","@HSBC_UK_Help @HSBC_UK_Press £33 bank charges, I am unemployed on low income, you cant charge unemployed, thank you for placing me in debt",-2,0,1
"6768","@HSBC_UK_Help @Photomattic change banks, HSBC most corrupt bank in the world",-1,0,0
"6769","RT @HSBC_UK_Help: @becky_alice_ Hi Becky, sorry you don’t like the hold music, I’ll feed that back. Is there something you’d like to hear i…",1,0,0
"6770","@HSBC_UK_Help wherever did manners &amp; courtesy go.
Nothing nice to say then say nothing !",1,0,0
"6771","@HSBC_UK_Help thought that was the case, but thought I may as well give it a shot! Thanks a lot!",1,0,0
"6772","@HSBC_UK_Help pretty disgusting..my parents have been customers for over 40 years..too much focus on how much their house is worth<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",1,0,0
"6773","RT @HSBC_UK_Help: @janiedmbe 2/2 review which branches near you have the original style machines. ^CJH",0,0,0
"6774","RT @harrymaude: @t_woots @NatWestJsy @NatWest_Help @HSBC_UK_Help My whole experience with HSBC makes me properly seethe",0,0,0
"6775","@HSBC_UK_Help What time does your watford high street branch close today?",0,0,0
"6776","@HSBC_UK_Help when are you refunding interest on loans due to your non-compliance on annual statements.I was told u r working through them.",0,0,0
"6777","@HSBC_UK_Help the machine was a hungry fella, gave me my cash but didn't give my card back. Any chance you can block it for me?",0,0,0
"6778","@t_woots @NatWestJsy @NatWest_Help @HSBC_UK_Help My whole experience with HSBC makes me properly seethe",0,0,0
"6779","@HSBC_UK_Help okay. I will email to you once again. along with ""Twitter"" in the subject ya. should I leave my account number as well?",1,0,0
"6780","@HSBC_UK_Help Thnks I've got it now after lots of hassle. My friends haven't had this much trouble with their banks. Might be time to switch",-2,0,1
"6781","@HSBC_UK_Help yes I have. Also emailed, called phone banking and visited the branch. All to no avail. I have a complaint number.",-1,0,0
"6782","@Skelmz Hi Selma, we're sorry to hear this. We've passed your query onto @HSBC_UK_Help who should be in touch soon to help you further. ^KB",-1,0,0
"6783","@HSBC_UK_Help why do you keep taking money off me says pre notified yet I've had no letters!!!!",0,0,0
"6784","@HSBC_UK_Help best way to get through is just stay on the line and do nothing u get connected in 2 mins. Cheers",1,0,0
"6785","@HSBC_UK_Help  #hsbc 68 days now waiting for hsbc to answer a simple question",0,0,0
"6786","@HSBC_UK_Help 2 days holding on the line Great way to look after your clients",1,0,0
"6787","@HSBC_UK_Help y 'day swapped ISA to Loyalty ISA. Was told I'd get 1.4% intrest on my money in there and I've had nothing?",1,0,0
"6788","@HSBC_UK_Help can you please tell me why I keep having charges put on my account for an arranged overdraft I barely go into? Pennies make £s",0,0,0
"6789","@HSBC_UK_Help boyfriend needs to do security number setup for joint account, cant find this envelope. can we just send the deets in another",0,0,0
"6790","@HSBC_UK_Help no worries. please let me know if you have received my email",-1,0,0
"6791","@HSBC_UK_Help I've been speaking to people for 2 weeks! Am really not happy with the service I have been given!",1,0,0
"6792","@HSBC_UK_Help yeah thank you all sorted!",1,0,0
"6793","@HSBC_UK_Help will do!",0,0,0
"6794","@HSBC_UK_Help  All sorted now Jonny, have a good night and don't work too hard!",1,0,0
"6795","@HSBC_UK_Help it's okay my call has been taken now! Thank you :)",1,0,0
"6796","The first time I've been on hold for a long period of time before speaking to an agent at @HSBC_UK_Help :/",0,0,0
"6797","@HSBC_UK_Help Again? OK",0,0,0
"6798","@HSBC_UK_Help no. Not sure they understood my frustration and had spent long enough on the phone",0,0,0
"6799","@HSBC_UK_Help Haven't rung them yet",0,0,0
"6800","@HSBC_UK_Help I don't know what my telephone security number is, so I can link my bank to my business",0,0,0
"6801","@HSBC_UK_Help done! Thanks",0,0,0
"6802","@HSBC_UK_Help can you tell me the email address for the visa debit chargeback team? They seem to have given me the wrong one..",-1,0,0
"6803","@HSBC_UK_Help I'll send a message. Thanks",0,0,0
"6804","@HSBC_UK_Help that worked, thanks!",1,0,0
"6805","@HSBC_UK_Help hi, I can't seem to connect to your number 08457 404 404? is it down?",0,0,0
"6806","@HSBC_UK_Help @MrDeanHarvey #frustrating  ITS NOT A COMPLAINT!!!!",-2,0,1
"6807","@HSBC_UK_Help got a reply saying 

""delivery to the following recipient failed permanently: ukhelp@hsbc.co.uk""",-1,0,0
"6808","@HSBC_UK_Help (2/2) for my £5 compo voucher #generous",1,0,0
"6809","@HSBC_UK_Help To be honest, I can't be arsed. The girl on the phone didn't care, I doubt anyone else will. Waiting with baited breath (1/2)",0,0,0
"6810","@HSBC_UK_Help No, T&amp;C's relating to my ISA.",0,0,0
"6811","@HSBC_UK_Help give me my money today",0,0,0
"6812","@HSBC_UK_Help If I complete the process for applying for a business bank account online, how long will it before an account is opened?",0,0,0
"6813","@HSBC_UK_Help @directhex log this your scum,",-1,0,0
"6814","@HSBC_UK_Help no, I wanted advise on pensions, but u don't do them",0,0,0
"6815","@HSBC_UK_Help Ford? No i don't I wanted to make an appointment to talk about it and see what i could get with my deposit etc",0,0,0
"6816","@HSBC_UK_Help I've had enough now with your poor services , I'm off to a helpful bank",1,0,0
"6817","@HSBC_UK_Help if you have the funds in your current account, is there a limit on how much you can make a single payment for online?",-1,0,0
"6818","Anybody found @HSBCUKBusiness and their FATCA directive extremely frustrating? Ringing @HSBC_UK_Help  is no help!",-1,0,0
"6819","@HSBC_UK_Help I look forward to hearing from them, and thank you - the Twitter teams are always the most helpful! <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>",2,1,0
"6820","@HSBC_UK_Help Just tried to call twice and was cut off both times any chance of a customer call back , Will PM number if available.",1,0,0
"6821","@HSBC_UK_Help is the a way to get a notification via text when there has been some activity in my account?",0,0,0
"6822","@HSBC_UK_Help Hi. I was thinking of moving my bank account. Why should I go with you guys?",0,0,0
"6823","@HSBC_UK_Help ok. thanks",0,0,0
"6824","@HSBC_UK_Help i know. but the money has disappeared too. is this normal? shouldn;t it automatically transfer?",0,0,0
"6825","@HSBC_UK_Help yes...where is my nearest Lloyds TSB branch?",0,0,0
"6826","@HSBC_UK_Help I called but they said no-one on the phone can help?",0,0,0
"6827","@HSBC_UK_Help why have i been on hold for 15 minutes at 10pm? Going town to switch to @AskLloydsBank at the weekend, you useless b******s",-2,0,1
"6828","@HSBC_UK_Help it's not good enough. Can you give me the number for customer services so I can try once more? The one I've got isn't working",2,1,0
"6829","@HSBC_UK_Help don't waste your time. I'm making a point about #poorservice",-1,0,0
"6830","@HSBC_UK_Help according to all the other communications that's already happening, but obviously not! I reported it 14 days ago...",0,0,0
"6831","@HSBC_UK_Help I just need access to my bank account, and a debit card. Shouldn't be that hard?! It's been 14 days now...",-1,0,0
"6832","@HSBC_UK_Help you can send me this junk but not a PIN number .... Amazing http://t.co/nw6UO1LD3K",0,0,0
"6833","“@alice_louisxx: @HSBC_UK_Help thanks for the help, yes I know what's caused it now”hahah U wet wipe",0,0,0
"6834","@HSBC_UK_Help went to open account at HSBC Hackney Mare Street and woman asks me if i'm new to the UK. Dont want an account with you racists",-1,0,0
"6835","@HSBC_UK_Help I've already waited too long for a satisfactory response. I'm taking it to FOS.",1,0,0
"6836","@HSBC_UK_Help your online banking payment system has been down all day - is that general or just my bad luck?",0,0,0
"6837","@HSBC_UK_Help @cwithta use another bank HSBC is the worst on the planet, prove me wrong HSBC",-2,0,1
"6838","@HSBC_UK_Help scum",-1,0,0
"6839","So, so disappointed with @HSBC_UK_Help They would rather lose my custom than deal with my complaint.",-3,0,1
"6840","@HSBC_UK_Help @HuwThomas96 worlds most corrupt bank",-1,0,0
"6841","@HSBC_UK_Help as I was in a reset screen with a password I had to give you I assumed this was only place to see the number.",0,0,0
"6842","@HSBC_UK_Help is there no way I can open this savings account then?",1,0,0
"6843","@HSBC_UK_Help I'm trying to open a regular saver account, can I do this if currently hold a student account or do I need another account?",1,0,0
"6844","@HSBC_UK_Help thank you, that's done",1,0,0
"6845","@HSBC_UK_Help I shall ring after work",1,0,0
"6846","@HSBC_UK_Help Hi, do you have an email address for, HSBC LIFE (UK) Limited Annuity. Please? Am following you, if you could oblige by DM",-1,0,0
"6847","Not so helpful, @HSBC_UK_Help when Lewisham branch's 1 machine that lets you pay in cheques is broken &amp; they only have 1 cashier on. #fail",-1,0,0
"6848","Despite regular letters from their Bereavement Team,@HSBC_UK_Help have no record of Dad being dead &amp; therefore won't talk to me. Marvellous!",-1,0,0
"6849","@HSBC_UK_Help nice advising me an 03 number is cheaper than 08m but why not put the o3 number on your website? 3m20s before i was in a queue",2,1,0
"6850","@AskHalifaxBank &amp; @HSBC_UK_Help both an absolute disgrace. Over a year and still can't sort out a change of bank transfer <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> #*ank",-1,0,0
"6851","@HSBC_UK_Help I got my new one delivered  today ands it's not contactless :(",0,0,0
"6852","@HSBC_UK_Help will you be issuing contactless payment debit cards any time soon?!",0,0,0
"6853","@HSBC_UK_Help we have almost another day over and still no news on my missing paperwork - @nothappybunny",0,0,0
"6854","@hsbc_uk_help That'd be great, cheers. Annoying for me as I can't make any online payments till next week.",0,0,0
"6855","@hsbc_uk_help a fraud threat apparently. But I confirmed all transactions for the last month and it was still cancelled. Is this normal?",-2,0,1
"6856","@HSBC_UK_Help thanks for the number, will i need telephone banking details? i'm not sure i have them? :S",0,0,0
"6857","@HSBC_UK_Help hi guys, got a letter in the post telling me my account is being upgraded, but I don't want it to.. how can I stop this?",1,0,0
"6858","@HSBC_UK_Help Done, look forward to hearing from you soon.",0,0,0
"6859","@HSBC_UK_Help or instead I open a/c with @Barclays or @Metro_Bank &amp; move my existing business to them instead? Your choice.",0,0,0
"6860","@HSBC_UK_Help I'm not going to go in again without an explanation of why I need to go again - I can send you app ref number if you can help?",0,0,0
"6861","@HSBC_UK_Help thank you. Considering it's 2015 you'd think more branches would install them not take them away as Portland st branch did",1,0,0
"6862","@HSBC_UK_Help thanks for letting me be a customer at your bank. But, for now, I am bankless, I am moving onwards and forth. So long HSBC :)",0,0,0
"6863","@HSBC_UK_Help thanks AG, checked it and I'm not crazy, although debatable. CK",-2,0,1
"6864","@HSBC_UK_Help hi Dan, what's the interest rate on an Advance account?",0,0,0
"6865","@HSBC_UK_Help existing custom been to branch 2 days running with AML docs to open business bank a/c: have to go again, no explanation given!",0,0,0
"6866","RT @fulhamhh: @HSBC_UK_Help so angry at how little HSBC respect there customers. We need our money to survive each day &amp; there is little ur…",0,0,0
"6867","RT @fulhamhh: @HSBC_UK_Help word to the wise NEVER open an account with HSBC unless you want your money held to ransom #poorservice",1,0,0
"6868","@HSBC_UK_Help well that was just as helpful <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0090>",2,1,0
"6869","@HSBC_UK_Help can I have address for branch in Peterborough for you please?",0,0,0
"6870","@HSBC_UK_Help because she got me to do it countless times, im now locked out for 24 hours",0,0,0
"6871","@HSBC_UK_Help the woman got me to reset my security details countless times, even though I was entering correctly and still wasn't working",1,0,0
"6872","@HSBC_UK_Help   Excellent service provided by Mimi in Ealing branch completed my account I'm very happy. Thanks HSBC &amp; Lycka till Mimi J",2,1,0
"6873","@HSBC_UK_Help ring up to help log in to my internet banking and now I'm blocked out of my mobile app and online #thanksforthehelp #useless",-1,0,0
"6874","@HSBC_UK_Help Coin paying in machine axis court swansea continually ""out of order"" cos it's full they take ages to action this.#poorservice",0,0,0
"6875","@HSBC_UK_Help Hi. I did that after recieving a call yesterday. They said they couldn't confirm it.",0,0,0
"6876","@HSBC_UK_Help ^JL isn't an email address",0,0,0
"6877","@HSBC_UK_Help what is the email address?",0,0,0
"6878","@hsbc_uk_help no it's alright just s but astounded that I have to wait few days for a ridiculous length appointment. It's fine",1,0,0
"6879","@HSBC_UK_Help I believe you have to follow me in order to send an email...",0,0,0
"6880","@HSBC_UK_Help it was Leamington Spa branch on 2nd December.",0,0,0
"6881","@HSBC_UK_Help Why doesnt my card work on @nationalrailenq trains. Sick of being told off by conductors for something that isnt my fault?",-1,0,0
"6882","Ive been on hold for 45 minutes with that ridiculous music playing @HSBC_UK_Help",-1,0,0
"6883","@HSBC_UK_Help I want to close the bank account so if you could confirm how by message that would be appreciated,",1,0,0
"6884","@HSBC_UK_Help  #hsbc and the wait goes on - 66days and counting",0,0,0
"6885","@HSBC_UK_Help I've just opened up a new account with you and your website won't allow me to set up my internet banking",0,0,0
"6886","@HSBC_UK_Help over month going to branch to register mothers power of attorney..still nothing received. Shocking service at difficult time<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-2,0,1
"6887","@HSBC_UK_Help Hi. Is 08000304909 an HSBC phne number? If so, what department is it?",0,0,0
"6888","@HSBC_UK_Help so angry at how little HSBC respect there customers. We need our money to survive each day &amp; there is little urgency with them",0,0,0
"6889","@HSBC_UK_Help I've sent it again",0,0,0
"6890","@HSBC_UK_Help thanks. i use Dewsbury Branch but could this not be implemented nationally?",0,0,0
"6891","@HSBC_UK_Help I sent the email yesterday but I haven't received a reply",0,0,0
"6892","@HSBC_UK_Help i will check now",0,0,0
"6893","2m living with sightloss #UK @HSBC_UK_Help how feasible would it be to offer large fonts on your express banking machines? #infoicanaccess",1,0,0
"6894","@HSBC_UK_Help I'll do it later.",0,0,0
"6895","@HSBC_UK_Help Has the issue been resolved ? Will HSBC break the rules an use first class post rather than wait 11 days for a letter ?",-2,0,1
"6896","@HSBC_UK_Help with out a voice mail i cant call you back as its a with held number ! You also have my email address this is now a joke",-1,0,0
"6897","@HSBC_UK_Help word to the wise NEVER open an account with HSBC unless you want your money held to ransom #poorservice",1,0,0
"6898","@HSBC_UK_Help its so not good enough to lose important documents and leave me in limbo",2,1,0
"6899","@HSBC_UK_Help hi - news about my missing pension papers that were hand delivered to Reading would be good",1,0,0
"6900","@HSBC_UK_Help I logged in, it asked me to update my card, put all correct details in, app said there was an error.",0,0,0
"6901","@HSBC_UK_Help updated all the details and got an error that I've exceeded verification attempts.",0,0,0
"6902","@HSBC_UK_Help new card now can't use fast balance app. Thanks for that. You should take a leaf out of Natwest's book, their app just works!",2,1,0
"6903","@HSBC_UK_Help Want assistance concerning legalities surrounding getting patents #patentlaw http://t.co/l89TAx0uNR",0,0,0
"6904","@HSBC_UK_Help :Kindly retweet this amazing Google-patent pending lock screen app :https://t.co/rlWN052VWq

Video :https://t.co/HuLrWLGTGh",2,1,0
"6905","@HSBC_UK_Help day as just begun. Scumbags",0,0,0
"6906","RT @HSBC_UK_Help: Over 40% of customers who’ve had our overdraft texts have avoided charges by acting in time http://t.co/pWI357H8W3 http:/…",0,0,0
"6907","@HSBC_UK_Help I did yes thank you for the tip",1,0,0
"6908","@HSBC_UK_Help it was web on mobile not app, I figured out it was my blocked cookies setting, unsure how safe your cookies for banking ?",0,0,0
"6909","@HSBC_UK_Help Email send so hopefully she will get a response within the next few days :)",0,0,0
"6910","@HSBC_UK_Help the online banking mobile site hasn't let me log in for weeks, keeps reverting back to 1st screen &amp; won't switch to Dtop view?",0,0,0
"6911","@HSBC_UK_Help Do you have a contact email for my deaf mum to use to ask some questions regarding mortgages?",-1,0,0
"6912","@EverBankHelp  anything else exciting coming?",1,0,0
"6913","@askrbc and @RBC As a small business owner, I feel cheated by your online banking. Why can't I search past transactions older than 3 mths?",-1,0,0
"6914","@AskRBC so shortly to you means 3+ days.. I have sadly still not received a response... Why am I still dealing with rbc? @TD_Canada",-1,0,0
"6915","@AskRBC thank you <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1,0,0
"6916","@AskRBC Done &amp; Done!",0,0,0
"6917","RT @AskRBC: @TRSPerkins You earned it, hope you all enjoy it! Don't let the walkers getcha! ;) ^DH",1,0,0
"6918","@AskRBC Please check my previous RT, seems like we had this conversation 6 months ago, and its nice to know we've had progress since :\",3,1,0
"6919","RT @AskRBC: @superkeeps Thx 4 ur feedback; we'll make sure to pass it along to the branch &amp; head office. Were u able to get ur banking take…",1,0,0
"6920","@AskRBC let's start: USD dep @rbc cambie-brdwy in YVR: 15 mins. @cibc branch cambie-brdwy for dep: 1 minute. Start there? #NoValue",0,0,0
"6921","@AskRBC question for you guys,  how long does a payment take to go through,  if done online?",0,0,0
"6922","@AskRBC @AskRBC That number is on the mobile site for the current promo.",0,0,0
"6923","@AskRBC called 1-866-485-2597 to book an appointment but it tells me the $50 visa gc promo is over in 5+ languages. It expires Feb 2. ??????",0,0,0
"6924","RT @JohnnyJesus: . will @AskRBC be paying to lawyer up  @AmandaLang_CBC ? Or will our tax dollars do that? #askrbc",0,0,0
"6925","RT @JohnnyJesus: . will @AskRBC be paying to lawyer up  @AmandaLang_CBC ? Or will our tax dollars do that? #askrbc",0,0,0
"6926","RT @JohnnyJesus: . will @AskRBC be paying to lawyer up  @AmandaLang_CBC ? Or will our tax dollars do that? #askrbc",0,0,0
"6927","@AskRBC awesome! Sandy was a huge help to me this morning <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",1,0,0
"6928","@AskRBC any idea when mobile photo check deposit will be available?",1,0,0
"6929","@AskRBC @dacrumster Can't figure out what's so complicated.  RBC USA has had it for years now so has other banks . RBC way behind on that 1.",-1,0,0
"6930","@AskRBC does RBC sponsor National Sporting agencies outside of Hockey Canada like Canada Basketball, Soccer Canada?",1,0,0
"6931","RT @FuriousPete: Im done with banking at @AskRBC @RBC @RBC_Canada. All I get is attitude non stop. Moving my business and personal to anoth…",0,0,0
"6932","RT @FuriousPete: Im done with banking at @AskRBC @RBC @RBC_Canada. All I get is attitude non stop. Moving my business and personal to anoth…",0,0,0
"6933","Im done with banking at @AskRBC @RBC @RBC_Canada. All I get is attitude non stop. Moving my business and personal to another bank. Done!",0,0,0
"6934","@FuriousPete @AskRBC @RBC @RBC_Canada I take it you're furious pete",-1,0,0
"6935","@AskRBC Yup, it's all good Now. First time seeing that, and you guys normally warn of site issues. Had me worried there. Thanks",-1,0,0
"6936","@AskRBC good to know!! Thank you! :)",2,1,0
"6937","RT @EdInch28: @Lanietwo @AskRBC say it how it is. RBC seems to be to be operating in 1998. Account problem, call about it, tries to sell cr…",-1,0,0
"6938","@Lanietwo @AskRBC say it how it is. RBC seems to be to be operating in 1998. Account problem, call about it, tries to sell credit card",-1,0,0
"6939","@AskRBC the Bahamas",0,0,0
"6940","@AskRBC Kudos to the staff in small communities like Kincardine where they have been short-staffed all week due to road closures!",2,1,0
"6941","Once again I received some great customer service from @AskRBC Wow talk about personalized service! Thank you.",4,1,0
"6942","@AskRBC hi, after speaking with you, I feel being took cared, it's not very hard to impress people.",0,0,0
"6943","RT @EdInch28: @AskRBC no I'm just gonna close it once i get all set up at TD. Also your online interface is horrible. It's not 2004 anymore.",-1,0,0
"6944","@AskRBC I have 2 savings and 1 checking account.",1,0,0
"6945","@AskRBC How do I remove someone from my account? Do I have to do it in person in the bank? Thanks :)",0,0,0
"6946","@AskRBC why can't the iOS app have the option to turn on location services ONLY when in use? It's either never or always. So never it is.",0,0,0
"6947","@AskRBC I deposited a cheque few days ago, it was returned today. reason for return domicile required, what does it mean",0,0,0
"6948","@AskRBC Appreciate the responce. Love the service I get. The closest one is still indeed 20 minutes away. There isn't much where I live.",2,1,0
"6949","@AskRBC you bet - Daniel at Transit 131 - fantastic - super helpful and a great sense of humour.  Thanks!",5,1,0
"6950","@AskRBC DM'ed you. Thank you...",1,0,0
"6951","I'm small-fry, @AskRBC, and I get the impression if I was a suit with loads of money, it'd be different. I'm going to a ppl-friendly bank.",0,0,0
"6952","Tx @AskRBC, but too late. Your MTL  Rd location promised me 2.94% financing, took their time getting back to me, says rate not available.",2,1,0
"6953","What's the point of making an appt if I have to wait 30 mins to be seen? @AskRBC",0,0,0
"6954","@AskRBC That's what I had thought and hoped but not the case and have done so. My bank is saying they need to diapute with @RBC.",0,0,0
"6955","@AskRBC Taken out of my account. I went to my bank as I am not an @RBC customer and explained the situation. They said once the ATM was",0,0,0
"6956","@AskRBC Spit out a receipt that said transaction canceled, your account will be adjusted. I logged into my online banking and the funds were",0,0,0
"6957","@AskRBC Yes,I attempted to withdraw cash from one of your ATM's. The machine began pumping as though it was dispensing money then stopped",0,0,0
"6958","@AskRBC do you have a bb torch app",0,0,0
"6959","@AskRBC Sorry I don't have the number. Should I ask the next time they call?",-1,0,0
"6960","@AskRBC Do you have a ""no call list""? If so put me and my family on it.",0,0,0
"6961","RT @AskRBC: @Rileyhollenberg Hey there,  we noticed ur post &amp; wanted to let u know we appreciate ur feedback. It's been passed along to hea…",1,0,0
"6962","@AskRBC the only reason I opened the account was for the free iPad offer, also wasn't aware of Dec 1st date, surely this can't Disqualify me",1,0,0
"6963","@AskRBC signed up on Oct 31 &amp; set up direct deposit the following day, due to a problem on my company's end the 1st deposit was after dec 1",-1,0,0
"6964","@AskRBC the number that has been calling my house is 18882142841",0,0,0
"6965","@AskRBC but they are saving to go on the honeymoon! What a great gift idea, don't you think?",1,0,0
"6966","@AskRBC thanks.",0,0,0
"6967","@AskRBC how do I transfer avian points to a friend as a wedding gift?",0,0,0
"6968","@ScotiabankHelps Hi, do u charge fees if I transfer money from my paypal to my local scotiabank checking account?",0,0,0
"6969","@ScotiabankHelps Hello, I have a question. Please respond when available. Thanks. How do i change my security question if i forget it?",1,0,0
"6970","@ScotiabankHelps Hi, I would like to add a payee from Target RedCard Mastercard (RBC). What option can I add in my payee list?",1,0,0
"6971","@ScotiabankHelps Hello, I have a question. Please respond when available. Thanks.",1,0,0
"6972","@ScotiabankHelps ok sounds fair i did find it rather disconcerting. Whom do I call",0,0,0
"6973","RT @ScotiabankHelps: @lifesaverswift That's great to hear! Hope you enjoy the free movies. ^HP",3,1,0
"6974","@ScotiabankHelps You are amazing. Thanks so much for your help! Way better than calling Scotia Support :D",3,1,0
"6975","@ScotiabankHelps no Ii'm not going there I want to know I've been waiting for over half hour for answer",0,0,0
"6976","@ScotiabankHelps Hello I'm waiting",0,0,0
"6977","@ScotiabankHelps this was really just an appreciation tweet for the choice of music <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>",0,0,0
"6978","@ScotiabankHelps As as I open up another bank account with another bank and change my address on all deposits im out of nova scotia bank",0,0,0
"6979","@ScotiabankHelps HELLO",0,0,0
"6980","@ScotiabankHelps why is my account froze im very upset going to close it soon",-2,0,1
"6981","@ScotiabankHelps please develop an app for Windows Phone.",0,0,0
"6982","@ScotiabankHelps awesome that would be something nice to have for sure.",2,1,0
"6983","@ScotiabankHelps I have a Scene Credit Card, not sure why this is happening though... http://t.co/XlcbAK3ZZD",0,0,0
"6984","@ScotiabankHelps Glad you didn't mind the funny with it!",0,0,0
"6985","@ScotiabankHelps most are used from a telemarketing scheme and use known phone numbers listed on the internet.",0,0,0
"6986","@ScotiabankHelps any idea how long the mobile banking will be offline?",0,0,0
"6987","@ScotiabankHelps Would be great if there was a 24hr line. It's really hard to connect with folks while travelling in asia.",0,0,0
"6988","@ScotiabankHelps hello good morning, i would like to some question regarding for applying a loan.",2,1,0
"6989","@ScotiabankHelps Hello, I have a question. Please respond when available. Thanks.",1,0,0
"6990","@ScotiabankHelps Thanks so much for reaching out, it's appreciated. Within the year is a mighty big window though. Best of luck!",4,1,0
"6991","@ScotiabankHelps send me a DM?",0,0,0
"6992","@ScotiabankHelps thank you. I just need to go in because I have a check to cash and my bank card doesn't work in the machine. Thanks",2,1,0
"6993","@ScotiabankHelps Thanks! Do i need appt with Financial Advisor or can I walk in to teller?",0,0,0
"6994","@ScotiabankHelps 
hello, I'd like to pay a tuition fee using my scotia debit card(scene). What's the payment up limit each time?",0,0,0
"6995","@ScotiabankHelps I don't want calls about Scotiabank life insurance anymore. How do I make them stop??",0,0,0
"6996","@ScotiabankHelps yes but what counts as opening? activating or being approved?",0,0,0
"6997","@ScotiabankHelps Problem caused the branch (twice now) and no effort to resolve it. Who to contact about unorganized and unhelpful tellers?",-2,0,1
"6998","@ScotiabankHelps 
What is the transit number for the edmonton branch on Whyte ave and 105th,  also what is your institution number. Thanks!",0,0,0
"6999","@ScotiabankHelps Online issue: The user ID you entered is invalid. Error #AE1052-3. Tried both call rep n visit in branch but no help at all",-3,0,1
"7000","@ScotiabankHelps thanks! The functionality is fine it just looks odd on my 6+ screen. ;)",0,0,0
"7001","@ScotiabankHelps okay.I hope you can help me out.thank you.",0,0,0
"7002","To the man at @SCENECard  who contacted me today to let me know my points are added, thank you. And thank you @ScotiabankHelps for helping.",3,1,0
"7003","@ScotiabankHelps could you please explain the process and consequences of early resp withdrawal for non educational purposes.",0,0,0
"7004","@ScotiabankHelps it makes me sick that I have to follow you for a resolution!",-1,0,0
"7005","@TD_Canada thank you for being so convenient and friendly! @scotiabank @ScotiabankHelps could learn a lot from your great customer service!",4,1,0
"7006","@ScotiabankHelps DM is sent!",0,0,0
