"","text","score","very.pos","very.neg"
"21127","@AskRBC very surprised RBC is not ahead of others with timely app functions hope to hear from someone there soon here via DM",1,0,0
"21128","@AskRBC So I'd like to know how often your ATM's are balanced.",2,1,0
"21129","@AskRBC Taken out of my account. I went to my bank as I am not an @RBC customer and explained the situation. They said once the ATM was",0,0,0
"21130","@AskRBC good to hear from you !!",1,0,0
"21131","@ScotiabankHelps When is the winner going to be chosen/announced?",1,0,0
"21132","@ChaseSupport have tried calling the 9935 number 5 times. But it rejects my card, pin, account no's and I can't to get to a human. Outage?",-1,0,0
"21133","Punny: RT @ChaseSupport: We’re leaving for the day. We got new reversible jackets. We’re excited to see how they turn out! ^AG",1,0,0
"21134","@ChaseSupport Can I try tomorrow?",0,0,0
"21135","@ChaseSupport hey so i got this email today phishing to reset my chase account.. you might want to dig deeper http://t.co/29gPSkPkSx",0,0,0
"21136","@ChaseSupport done!",0,0,0
"21137","@ChaseSupport  I was able to talk to someone and got my question answered. Thanks!!",0,0,0
"21138","@ChaseSupport How do I go about overnighting my new credit card I was approved for? Thanks! #travelingsoon",0,0,0
"21139","@anandsays @ChaseSupport or acres4orty@yahoo.com. or 801-688-3117",0,0,0
"21140","@anandsays @ChaseSupport and investor so if you feel like our apparel is worthy of your assistance please contact me here or",2,1,0
"21141","@anandsays @ChaseSupport deserving of reparations. Our online store is now open for business. http://t.co/85E7oFAnm0. I am also looking for",1,0,0
"21142","@anandsays @ChaseSupport the american public on the historical injustices that was facilitated against African Americans proving why we are",0,0,0
"21143","@anandsays @ChaseSupport Salaam my brother. I am the owner of 4orty acres apparel for your mind a clothing line that was created to educate",0,0,0
"21144","@ChaseSupport time**",0,0,0
"21145","@ChaseSupport this**",0,0,0
"21146","@ChaseSupport thus my fisrt using tweeter.. is this going to be private",0,0,0
"21147","@ChaseSupport it was resolved.",0,0,0
"21148","I filed a report but have yet to receive any updates regarding the claim and credit back to my account. @ChaseSupport",0,0,0
"21149","I spoke with someone earlier about a fraudulent charge made to my account this morning but my account still shows overdrawn @ChaseSupport",-1,0,0
"21150","@M00se18 @ChaseSupport you are being rude Mike",-1,0,0
"21151","@ChaseSupport so rumors about a january return are unfounded?",-2,0,1
"21152","@ChaseSupport but it's not enough.. so i have to ask for more?",1,0,0
"21153","@ChaseSupport I do have one.. freedom chase card.",1,0,0
"21154","@ChaseSupport Yes.  It is silly that you can download statements but not the actual data to Excel",0,0,0
"21155","@ChaseSupport Yes.  Also restored iPod. App won't finish installing. Error: IOS ver 7.0 required, but 6.1.6 is latest",0,0,0
"21156","@ChaseSupport hey guys. back when the atm slurped up my checks and then shut down, i need a copy of those checks. they don't show up online",0,0,0
"21157","@ChaseSupport  hello, quick question do give out personal loans?",0,0,0
"21158","@ChaseSupport Why won't the mobile app work with my iPod?",1,0,0
"21159","@ChaseSupport ok. Thank you. Fwiw, AMEX has it.",1,0,0
"21160","@ChaseSupport not going to lie, Chase support is awesome. Great customer service from their end",2,1,0
"21161","@ChaseSupport thanks, it's working now",0,0,0
"21162","@ChaseSupport your phone reps already made it clear you are all useless and can't do anything. I won't be a customer in the future.",0,0,0
"21163","@ChaseSupport What the hell you Talm bout?",-1,0,0
"21164","@ChaseSupport saving account",0,0,0
"21165","@ChaseSupport ur apply now button on sapphire preferred page isnt working, nor do ne phone#s allow to speak 2 sum1. I want a card, help?",0,0,0
"21166","@ChaseSupport how can i contac you from mexico?",0,0,0
"21167","Why won't Chase Mobile App work on my iPod Touch with the latest IOS?@ChaseSupport",1,0,0
"21168","@ChaseSupport any word on when UR transfers to KE will resume?",0,0,0
"21169","@ChaseSupport   follow back please, thanks :)",0,0,0
"21170","@chasesupport You bet I'll tweet (first!) if I ever need help in the future. Thanks again.",0,0,0
"21171","@ChaseSupport a sincere thank you!",2,1,0
"21172","@ChaseSupport Over the phone! She was very polite and professional.",1,0,0
"21173","OMG @chasesupport was awesome in solving my problem! Dan showed amazing patience and everything is great now. Thank you, Dan &amp; Twitter!",4,1,0
"21174","@ChaseSupport well actually it's too late already changed banks but know you guys lost 4 customers of 7 years",0,0,0
"21175","@ChaseSupport It'd be awesome if we could download a whole year's worth of numbers to Excel",3,1,0
"21176","My @ChaseSupport account got 4 figures..<ed><U+00A0><U+00BD><ed><U+00B2><U+00B3> #INeedMoreDoe",0,0,0
"21177","@ChaseSupport was not happy with your customer service. I wanted to cash my paycheck instead left in tears",1,0,0
"21178","@ChaseSupport Thanks, I will do that.",0,0,0
"21179","@ChaseSupport sure I would be happy to",1,0,0
"21180","@ChaseSupport ive had a chase checking acct for 5 yrs.  Just found out you fund al sharpton.  Gonna have to find a new bank.",0,0,0
"21181","@ChaseSupport nah bitch Fuck you and Fuck Chase y'all some may back bitches",-3,0,1
"21182","@ChaseSupport I do have plenty of questions about checking accts",0,0,0
"21183","@ChaseSupport thank you so much!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",1,0,0
"21184","RT @ChaseSupport: @PapaDick614 Thanks for allowing me to help with your concerns today. Feel free to reach out if you ever have questions a…",0,0,0
"21185","@Chase @ChaseSupport over a #decade w/ y'all &amp; never have you shown me some #love",1,0,0
"21186","@ChaseSupport No, the problem remains unsolved. Rep told me he'd call back yesterday and never did. Can you assist?",-1,0,0
"21187","@ChaseSupport i applied for a credit card and was accepted but never got my card or anything in the mail",0,0,0
"21188","@ChaseSupport no personal loans <ed><U+00A0><U+00BD><ed><U+00B1><U+008E>",0,0,0
"21189","RT @ChaseSupport: @Bombaclotty What happened to make you feel this way? Please follow/DM details of your concerns. We'd like to see how we …",0,0,0
"21190","RT @ChaseSupport: Have you picked up a new hobby yet? It’s National Hobby Month and our new favorite is underwater basket weaving! ^DS",1,0,0
"21191","@ChaseSupport Thanks for being so helpful after my flight was canceled. Far superior customer service than the actual airline! #thanksAnna5Y",2,1,0
"21192","@ChaseSupport thank you for reaching out but unfortunately I do not have a name",0,0,0
"21193","@chasesupport how do i get my new CC to show up on my online statement?",0,0,0
"21194","Hey @Chase @ChaseSupport, why hasn't EMV been added to the @united card yet?  I think it's the only airline card without it now!",0,0,0
"21195","I suppose when you work @ChaseSupport you're not obligated to call people back? I'm looking at you Felicia H, Danielle W &amp; Lucila B. #chase",1,0,0
"21196","@ChaseSupport my friends got them in thier postal mail so wondering what's the eligibility criteria",0,0,0
"21197","@ChaseSupport some friends have got better than this (more than double what the link offers). Is there anyways i can get those",1,0,0
"21198","@BofA_Help Don't you have to follow me for a DM?",0,0,0
"21199","@BofA_Help Okay. Thanks.",0,0,0
"21200","@BofA_Help I've already called you, but you cancelled a d card for NO reason. I requested to close old account and now I have no d card!",0,0,0
"21201","@BofA_Help I was told by a banker that I should've read the fine print on the contract then I wouldn't be having issues. he was rude",-1,0,0
"21202","@BofA_Help received the worst customer service. I hate your employees",-2,0,1
"21203","@BofA_Help guess I am not an important customer at @asksuntrust",1,0,0
"21204","@BofA_Help wow you all are fast. Much quicker than @asksuntrust  After more than 20 years you would think they would respond.",3,1,0
"21205","@BofA_Help no thanks. Boa keeps screwing up. I am outta there, one acct at a time.",0,0,0
"21206","Dear @BofA_Help @BofA_Community @BofA_Tips atms seem to know my email addy, could they learn my primary  language? Tired of reentering info.",-1,0,0
"21207","@BofA_Help It's solved, but why do you have notifications for everything except when you cancel a card because of a payment processor hack?",-1,0,0
"21208","@BofA_Help I called, they were very helpful in letting me know that they can't help.",1,0,0
"21209","@BofA_Help @LisaShippelLaw 930 am tomorrow when I'm back in the office thanks a lot",0,0,0
"21210","Is this a real BoA number? 8883694597 @BofA_Help",0,0,0
"21211","@BofA_Help why change my account from ebanking to bofa core and not everyone else?",0,0,0
"21212","@BofA_Help it's ok I got the solution",0,0,0
"21213","@BofA_Help if I could get a new card asap even though I have no chance of getting to a store because of work hours, that would be great",2,1,0
"21214","@BofA_Help still waiting....and waiting... #BankofAmerica #onhold #blackhole #terribleservice #terriblemusic",0,0,0
"21215","@BofA_Community @BofA_Help I already pay $17 a month in my business account. I will not be doing business with you any longer",0,0,0
"21216","@BofA_Community @BofA_Help ive had my checking account since i was an employee at Nationwide now you want to start charging $12 a month",0,0,0
"21217","@BofA_Help I can't even withdraw from a fucking ATM",-1,0,0
"21218","@BofA_Help fuck your shitty ass debit cards that barely last even 6 months, 5th card in 2 years",-1,0,0
"21219","@BofA_Help fraud detected, credit card on hold, told to call BofA. Been on hold for almost 2 hours. anyone working tonight!?!?",-1,0,0
"21220","@BofA_Help credit card reconsideration phone number?",0,0,0
"21221","@BofA_Help I got a new debit card and Im trying to activate it but yall put the wrong expiration date on it. It wont work online or phone",0,0,0
"21222","@BofA_Help can't get a file opened in equator. Desperately need escalation assistance!!!",-1,0,0
"21223","@BofA_Help has great customer service! They try to make sure ur happy.  A company is only as strong as its employees http://t.co/RvouoJwgLW",3,1,0
"21224","@BofA_Help hey thanks so much I just got wifi and jumped on the phone!! Thanks so much I really appreciate you guys caring for me like that",2,1,0
"21225","@pennyis On your Home page Click the Person Icon in top right &amp; send New Message to @BofA_Help with your name/phone#. ^aa",2,1,0
"21226","@BofA_Help ^th thanks for your help. Can u DM that phone # you found on that transaction again? I think i wrote it down wrong",-1,0,0
"21227","@BofA_Help Is it true that if you put in your pin backwards at an atm it alerts the cops?",0,0,0
"21228","@BofA_Help I am following you and I am not able to select you in my messages",0,0,0
"21229","@BofA_Help just sent a DM",0,0,0
"21230","@BofA_Help  an associate inside the branch was able to show me my options...... Not real convient",1,0,0
"21231","@kimyoogyeom We saw that you mentioned us. If you need help, let us know @BofA_Help. ^as",0,0,0
"21232","@BofA_Help I don't know how to do that",0,0,0
"21233","RT @BofA_Help: @rosie_tatiana Hi Rosie. Thank you for the feedback! We appreciate your support. ^ma",3,1,0
"21234","@BofA_Help follow me. I need to dm you about a problem",-1,0,0
"21235","@BofA_Help why have you not gotten back to me. It's been 20+ minutes",0,0,0
"21236","@BofA_Help I got it taken care of. Thx",0,0,0
"21237",".@BofA_Help It really ought to be easier than that &amp; I feel the bank shld facilitate the P.O. Box addresses or ask for a clearer alternative",3,1,0
"21238",".@BofA_Help I gave them the county, constituency and sub-location details, see: http://t.co/FY32gq3jUD",0,0,0
"21239",".@BofA_Help Hi, in the end the bank asked me to give a description 4 the location of my residence. I did, I can't imagine it's that helpful",1,0,0
"21240","@BofA_Help I was just on the phone with Carol and she's incredible! Give that girl a raise!! Or at least employee of the month. She's great!",2,1,0
"21241","@BofA_Help okay thanke",0,0,0
"21242","@BofA_Help Two days in a row now I called in response to an email from Bofa and waited over 10 minutes both days &amp; gave up. Good job Bofa.",1,0,0
"21243","@BofA_Help I called in an your associates are useless. 8 years of having an account you decide to start charging me $12/month &amp; not refund?",0,0,0
"21244","@BofA_Help i couldn't call it because the orders weren't processed but i just checked and it was fixed",0,0,0
"21245","@BofA_Help I'm done with u guys so irritating Ur guys way of biz",-1,0,0
"21246","RT @BofA_Help: @Briii_Neiiil I’m following up to see if we can be of assistance. Please let us know, we are here to help.  ^df",0,0,0
"21247","@BofA_Help   follow back please, thanks :)",0,0,0
"21248","Always thankful when my homeowners are given assistance by you guys...@BofA_Help @Ask_WellsFargo (^sp)",1,0,0
"21249","@BofA_Help thanks. When I visit the app again, I will contact you if I still can't make it work.",1,0,0
"21250","@BofA_Help I got a little snippy with a customer service rep and just wanted to apologize for my rudeness, it wasn't his fault!",-1,0,0
"21251","@BofA_Help I've cancelled my card.",0,0,0
"21252","@BofA_Help Done - thx!",0,0,0
"21253","@BofA_Help nah I fuckin hate yall <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>",-1,0,0
"21254","@BofA_Help ya good lookin out. Cashed my check and copped a jet",1,0,0
"21255","RT @BofA_Help: @MikePin3r0  Was the link provided useful? Please let us know if you need additional assistance. Thank you. ^ah",2,1,0
"21256",".@BofA_Help You can help me by fixing the way BofA handles CC customer service. $BAC",0,0,0
"21257","@BofA_Help oh sorry BoA,  i sent that in error. It was meant for Delta. 
Thanks for your response.",-2,0,1
"21258","@BofA_Help thank you again for your help. I will DM you about this.",1,0,0
"21259","@BofA_Help Hi Linda.  Just left you a VM.  Please call me again when you have a moment. Thanks",0,0,0
"21260","RT @BofA_Help: @LaJessi____ Hi Jessy. We’re here to help; let me know what I can do to assist. ^ma",0,0,0
"21261","@BofA_Help that's great to know but I'll take my service else where it shouldn't take me 3trips to #BankofAmerica to At least get a hello",1,0,0
"21262","@BofA_Help I've unsubscribed to the overdraft protection numerous times and it still manages to reactivate itself somehow",1,0,0
"21263","@BofA_Help can you call my office?  678-615-3349",0,0,0
"21264","@BofA_Help well what is the point of charging me 5$ a month to have a ""savings"" account? That's ridiculous I have a student account..",1,0,0
"21265","RT @ButterflyRachel: .@BofA_Help Gave up after 10 minutes #awful $BAC",-1,0,0
"21266","RT @ButterflyRachel: .@BofA_Help Your BofA CC customer service line messed up as ever: completely automated with no agent default option - …",-1,0,0
"21267","RT @ButterflyRachel: .@BofA_Help Gave up after 10 minutes #awful $BAC",-1,0,0
"21268","RT @ButterflyRachel: .@BofA_Help Your BofA CC customer service line messed up as ever: completely automated with no agent default option - …",-1,0,0
"21269","RT @ButterflyRachel: .@BofA_Help Gave up after 10 minutes #awful $BAC",-1,0,0
"21270","RT @ButterflyRachel: .@BofA_Help Your BofA CC customer service line messed up as ever: completely automated with no agent default option - …",-1,0,0
"21271","@BofA_help Transaction gone from account, phones are busy, can't go in or I'll get charged &amp; ""Starlette"" on chat can't read!! #frustrated",-1,0,0
"21272","@BofA_Help I've gotten a new request filed through chat support. Don't worry about it anymore. Original message deleted a while ago.",0,0,0
"21273",".@BofA_Help Gave up after 10 minutes #awful $BAC",-1,0,0
"21274",".@BofA_Help Your BofA CC customer service line messed up as ever: completely automated with no agent default option - no wait time offering.",-1,0,0
"21275","@BofA_Help @rubyrocket1    Thank you for your responses. Is the ACH number visible on a cheque?",1,0,0
"21276","@BofA_Help you could call me at +966505558879 my name is Ahmed Bazayd",0,0,0
"21277","@BofA_Help no I was not able to have them refund the fees. I have a valid situation that fell on def ears.",0,0,0
"21278","@BofA_Help Thank you very much for the assistance it has been appreciated.",2,1,0
"21279","I'm at Bank of America - @bofa_help in Cocnord, CA https://t.co/UwG9O64zOG",0,0,0
"21280","@BofA_Help aside from long hold everything worked out beautiful",2,1,0
"21281","RT @KeepYourHomeCA: More than 200 #mortgage servicers participate in @KeepYourHomeCA , including @BofA_Help @WellsFargo @Chase @usbank http…",0,0,0
"21282","RT @KeepYourHomeCA: More than 200 #mortgage servicers participate in @KeepYourHomeCA , including @BofA_Help @WellsFargo @Chase @usbank http…",0,0,0
"21283","@BofA_Help I think the lack of tellers is really slacking. The one on one with people is important. You call me after 4..8034935271",0,0,0
"21284","@BofA_Help thanks but no thanks. You've already inconvenienced my life for 3 weeks. You've done enough <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>",1,0,0
"21285","No I want 10k for the inconvenience RT @BofA_Help: @AndroidTriple07 Were you able to get the problem resolved? If not, I’d like to help. ^df",-1,0,0
"21286","@BofA_Help No. I was told there's nothing that can be done.",0,0,0
"21287","@BofA_Help Yes thank you. Nearly three weeks later it was finally taken care of.",1,0,0
"21288","@BofA_Help the branch is question is the ""Central Plaza Branch"" in Miami, FL 33126.",0,0,0
"21289","@BofA_Help not to be snarky, by you could start my answering my first question about 'extenuating circumstances'",-1,0,0
"21290","@BofA_Help hour on the phone with BofA w/escalation to a manager thanks to methods of posting transactions as ""processing""=Unnecessary fees",0,0,0
"21291","Major props to Jennie and the @BofA_Help social team. She totally went above and beyond to keep my account safe &amp; secure today. Yay!",3,1,0
"21292","@BofA_Help 
Your website has routing numbers  for all states. My cheque shows a different number to the one for my state. Which one to use?",0,0,0
"21293","@BofA_Help i only have 7 minutes left before I have to put my phone on ""silent.""
Pls try me after 3pm CST",0,0,0
"21294","@BofA_Help a feature was added to my account that I was unaware of &amp; now I'm overdrafted",0,0,0
"21295","@annalunoe Bank of America @BofA_Help",0,0,0
"21296","@BofA_Help and if i have my debit card BUT not my acc num., the teller wont take my money and instead told me to go to the ATM",0,0,0
"21297","@BofA_Help  then what is really the point of a debit card after i fill out a deposit slip?",0,0,0
"21298","@BofA_Help what is the point of the deposit slip if i have my debit card?",0,0,0
"21299","@BofA_Help why do I have to pay to replace a damaged or lost card? That's ridiculous. I've been a customer 14 years n never been charged.",-3,0,1
"21300","@BofA_Help call me",0,0,0
"21301","@ElloJerkk Hi, Jaric. We saw that you mentioned us. If you need help, let us know @BofA_Help. ^av",0,0,0
"21302","@BofA_Help I called and they said to open a new account but currently I am out of America for vacation and they charge me monthly.",0,0,0
"21303","@BofA_Help MY issue has been resolved. Thank you for your effort to help.",0,0,0
"21304","@BofA_Help call me ?",0,0,0
"21305","@BofA_Help I'm new to BofA (new to HAD as well). So far I'm pleased. Thank you.",3,1,0
"21306","@BofA_Help I was on hold for quite a while, but your team took good care of me.",1,0,0
"21307","@BofA_Help apparently you can't help because your customer service representatives don't know how to do their jobs",0,0,0
"21308","@Ask_WellsFargo I have talked to them a few times, they offered a solution that raised my interest rate. The opposite of what I would like.",1,0,0
"21309","@Ask_WellsFargo Well I havrle ridiculously high payments on my student loans that I can't really afford to make and no way of lowering them",1,0,0
"21310","@Ask_WellsFargo my debit card was declined and I have money on it?",0,0,0
"21311","@Ask_WellsFargo no longer a customer at your bank, I need my past statements in physical form. no way to get them &amp; CS is severely unhelpful",-1,0,0
"21312","RT @Ask_WellsFargo: @lananhtrans WF is committed to protecting customers' financial information and privacy. We're glad to hear we were abl…",1,0,0
"21313","@Ask_WellsFargo haha not your fault! i'm sorry for yelling, it's been a long day.",-2,0,1
"21314","@Ask_WellsFargo That's if ur lucky.",1,0,0
"21315","@Ask_WellsFargo That s was an accident....branch is always slow and I would assume under staffed because the line is ALWAYS a 15 minute wait",-1,0,0
"21316","@Ask_WellsFargo just the latest inconsistency of the sort ive encountered at that branch. Branch is on nicollet ave and lake st Mpls mn s",-1,0,0
"21317","@Ask_WellsFargo I was told 'its our policy to not cash or deposit post-dated checks...' They cashed or deposited a post dated check.",0,0,0
"21318","@Ask_WellsFargo nothing to fix. Except that tellers seem to not know policies and/or they don't follow policies at the branch nearest to me",0,0,0
"21319","RT @rawilson1980: Wow great job @Ask_WellsFargo on the new and improved iPad app for #mobilebanking !! Love it!!!",4,1,0
"21320","@Ask_WellsFargo well I was lied to...again at wells Fargo. That's pretty much it.",1,0,0
"21321","@Ask_WellsFargo I just sent you a DM.  I hope to have my funds released tmw so I can move on with my life and continue running my business",0,0,0
"21322","@Ask_WellsFargo Richland, Washington!",0,0,0
"21323","@Ask_WellsFargo I did",0,0,0
"21324","From yet another @Ask_WellsFargo Apple Pay email: “Open Passbook on your new iPhone and select the link...” WHAT LINK? THERE IS NO LINK.",0,0,0
"21325","@Ask_WellsFargo I guess it's more profitable for you to hold my funds.  The least you could have done is to notify me of the closure",0,0,0
"21326","@Ask_WellsFargo it's a waste of time calling that nbr.  I get a different answer from each rep I speak to  need to have my funds released!",-1,0,0
"21327","@Ask_WellsFargo I have a police rept filed on Nov 21st for multiple fraudulent charges on my card and for this reason my account was closed",-1,0,0
"21328","@Ask_WellsFargo yes I have been doing so all day  I am met with nothing but apathy and condescending comments.",-2,0,1
"21329","@Ask_WellsFargo Thanks! I understand why it's this way (a lot of people probably took bad photos), but you guys over-corrected.",-1,0,0
"21330","@Ask_WellsFargo I've called in the past and the app got worse. You used to let users manually capture. Now it fails on perfectly good shots.",0,0,0
"21331","@Ask_WellsFargo closing/restarting isn't going to help. The app is poorly designed. It takes 4-5 failed tries to let me manually capture.",-2,0,1
"21332","@Ask_WellsFargo looks like they put it back up. Good for them. http://t.co/u7qGTQmaL9",2,1,0
"21333","@Ask_WellsFargo leave me alone!!!",0,0,0
"21334","@Ask_WellsFargo Yes I did. Thanks",0,0,0
"21335","@Ask_WellsFargo  ive talked and called your bankers all i keep hearing is ""we cant help you""",0,0,0
"21336","@Ask_WellsFargo just got a new account with u guys! Haha happy tweet",1,0,0
"21337","@Ask_WellsFargo Thanks! Just getting a loan payoff.",0,0,0
"21338","RT @Ask_WellsFargo: @rosie_tatiana What happened to cause you to feel this way? Tell us about the situation (no account numbers) and we'll …",1,0,0
"21339","RT @Ask_WellsFargo: @jourrrx Thanks for this awesome compliment! We greatly appreciate it. Have a wonderful rest of your week! ^JD",4,1,0
"21340","@Ask_WellsFargo hey! Luckily customer service came through. Great job fixing my issue! Thanks!!!",0,0,0
"21341","@Ask_WellsFargo Done.",0,0,0
"21342","@Ask_WellsFargo it's been worked out and my life is back in order",1,0,0
"21343","RT @Ask_WellsFargo: @huntercrowdertv Saw your tweet. Did you speak to a banker about this? If not, call the number on the back of the card …",0,0,0
"21344","@Ask_WellsFargo will be resolving problem soon- thankyou",-1,0,0
"21345","@Ask_WellsFargo I always get denied so like.. Why try? You know... I'll just have to take longer to get a degree.",0,0,0
"21346","@Ask_WellsFargo   follow back please, thanks :)",0,0,0
"21347","@Ask_WellsFargo weeks and take out my whole paycheck from 2 weeks ago.  WITHOUT notifying me! WF can feel free to pay any fees I get!",1,0,0
"21348","@Ask_WellsFargo you didn't take the correct amount of taxes out of my paycheck 2 weeks ago.  So instead of correcting it then, you wait 2",1,0,0
"21349","@Ask_WellsFargo @UncensoredArab 
No, it was not.  I dont want to keep reaching in my pocket to see how long its taking. Wall clocks please",0,0,0
"21350","@Ask_WellsFargo yes, yes I am!!! Where has it gone? Why did it leave? Will it be back???",0,0,0
"21351","@Ask_WellsFargo yes I did thanks",0,0,0
"21352","@Ask_WellsFargo Yes! Just making a deposit <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,0,0
"21353","@Ask_WellsFargo atm jammed on cash deposit. 3 months later they took the credit away with no notification and claim it isn't mine. No help",0,0,0
"21354","@Ask_WellsFargo Yep. By calling the loan company while sitting at the branch bankers desk. You people need to get some satellites linked up.",0,0,0
"21355","RT @Ask_WellsFargo: @_KenSweatshirt That's great to hear! Which Wells Fargo store do you visit? We want to share the feedback with the stor…",1,0,0
"21356","RT @Ask_WellsFargo: @_KenSweatshirt Thanks for getting back to us. Enjoy the rest of your day! ^DQ",1,0,0
"21357","@Ask_WellsFargo And that one never arrived either. I was told 7-10 business days both times. My card should of been here.",0,0,0
"21358","@Ask_WellsFargo Opened an acct w/ you all 11/13. Didn't receive my debit card. Called back 12/20 to reorder the one that never got here.",0,0,0
"21359","@Ask_WellsFargo why is your mobile check deposit function not allowing my pictures to work? The pictures are 100% clear. App needs work.",3,1,0
"21360","Also @Ask_WellsFargo still waiting for info about my favorite #atm inside NYC subway at Time Sq that has gone missing! What happen!?!?",1,0,0
"21361","Wow great job @Ask_WellsFargo on the new and improved iPad app for #mobilebanking !! Love it!!!",4,1,0
"21362","You guys have ATMs in Staten Island ? @Ask_WellsFargo",0,0,0
"21363","@Ask_WellsFargo I lost out on 2200 rewards points due to customer service telling me my card was fine to use 3 times It is being reviewed. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",0,0,0
"21364","@Ask_WellsFargo the one on randleman rd, Greensboro, nc",0,0,0
"21365","@Ask_WellsFargo I have to do so over multiple days &amp; that costs me $2.50/time again... More money just forked over to a multi-billion $ corp",0,0,0
"21366","@Ask_WellsFargo I've been in an opportunity account for over a year and a half now so when I want to get more than $300 of my own money...",0,0,0
"21367","@Ask_WellsFargo somehow taking $2.50 from my hard earned money every time I use a non-WF ATM is justifiable to you guys. Get w the times!",-1,0,0
"21368","RT @Ask_WellsFargo: @shannnniaaa What's going on? Let us know if there's some way we can help. For your privacy, do not tweet any account n…",0,0,0
"21369","@Ask_WellsFargo I think they are tryna make me overdraft so I get charged",0,0,0
"21370","@Ask_WellsFargo The branch banker could not access my payoff amount. We had to call someone else. Absurd. Next loan will be elsewhere.",-1,0,0
"21371","“@Ask_WellsFargo: @keylayroemae What happened? ^GG” when I pay my bills with my debit card somehow it's not registering. #FixIt",0,0,0
"21372","@Ask_WellsFargo getting the runaround on a short sale. Have someone contact me ASAP.",0,0,0
"21373","@Ask_WellsFargo Do  have a Wells Fargo Auto twitter handle. Who can I speak to?",0,0,0
"21374","@Ask_WellsFargo you guys blocked me from making payments, then charge me late fees? Does that make sense?",0,0,0
"21375","@Ask_WellsFargo Appreciate it tho bae <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",1,0,0
"21376","""@Ask_WellsFargo: We can look into your concern, James. Please call the number on the back of the card…^DW"" Ain't nobody got time fo dat DW!",-1,0,0
"21377","@Ask_WellsFargo na I'm dun wit yall.",0,0,0
"21378","RT @JordanMaday: @Ask_WellsFargo well I walked in to open an account and this guy had the worst Indian accent and I had to leave. I couldn'…",0,0,0
"21379","@Ask_WellsFargo well I walked in to open an account and this guy had the worst Indian accent and I had to leave. I couldn't deal.",0,0,0
"21380","@Ask_WellsFargo no acct # how do u know if u can help?",0,0,0
"21381","@Ask_WellsFargo you guys are frustrating",-1,0,0
"21382","@Ask_WellsFargo yeah people that speak English!",0,0,0
"21383","RT @Ask_WellsFargo: @AbdullahTanimu3 We want the chance to help. Please tell us what happened (no account numbers). ^JW",0,0,0
"21384","@Ask_WellsFargo how do i deposit an amex gift cheque?can it be done mobile?",0,0,0
"21385","RT @Ask_WellsFargo: @laureljustdont Glad to see Lovey made your day! ^TL",1,0,0
"21386","@Ask_WellsFargo we're in foreclosure bc in 06 u approved me 4 a $701,000 loan knowing full well I couldn't afford. Now we're homeless",2,1,0
"21387","@Ask_WellsFargo I often hear different variations of policies",0,0,0
"21388","“@Ask_WellsFargo: @BrandoClarko Hi Brandon, let us know if we can help in some way. ^DQ”",0,0,0
"21389","@AskCiti Hey, y'all know about some scammers calling your customers? They call from 816 420 1002",0,0,0
"21390",".@AmericanAir Spoke to @AskCiti @Citibank They couldn't tell me why our cards were breached 7 times in 2 yrs. You've lost 2 loyal customers.",0,0,0
"21391","@AskCiti why the iOS app doesn't work in Colombia? We need an app here too!",1,0,0
"21392","@AskCiti Thank you, I called customer service &amp; the problem is dealt with. :) thank you.... Do you guys need a model for Japan Citibank? <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",1,0,0
"21393","@AskCiti we recieved some phone calls from a guy with a foreign accent and also received an email there after. We aren't even citi members",0,0,0
"21394","@AskCiti Hi, is Citibank a signatory/member of the MoneyPass ATM network?",0,0,0
"21395","@AskCiti Can you help me fight a wrongful charge? Oakland @dominos never delivered my pizza and charged anyway. I called but they were nasty",-2,0,1
"21396","@AskCiti got it, thanks",0,0,0
"21397","@AskCiti thanks for calling and giving me much better customer service than I had yesterday. Wish I would have called you first. @Citibank",1,0,0
"21398","@AskCiti thank you",1,0,0
"21399","@AskCiti Oh, didn't know it would be that long.  Thanks, that's comforting.",1,0,0
"21400","@AskCiti it's more urgent than that--can you give me any number i can call? 4420 7500 55 00 is 'out of service' when i try it",-1,0,0
"21401","@AskCiti Online.  How long does it take for the email? I got an onscreen answer, but that's it.",0,0,0
"21402","@AskCiti Should I have received any sort of email communication in conjunction with my completed and processed card application? I have zero",0,0,0
"21403","@AskCiti I was calling 800-842-6596 &amp; 800-645-3880. I spoke with numerous agents + explained my problem many times. 3 hours to be helped.",0,0,0
"21404","""@AskCiti: @HeatBoner I saw your tweet and concerns me. If you need help w/ur accts or like to discuss further please let me know. ^YC"" Nah",0,0,0
"21405","RT @AskCiti: @HeatBoner I saw your tweet and concerns me. If you need help w/ur accts or like to discuss further please let me know. ^YC",0,0,0
"21406","@AskCiti if this is not done does that mean when I want to use them I have to re-apply for that card.",0,0,0
"21407","@AskCiti the Home Depot and Best Buy",1,0,0
"21408","@AskCiti can I make a transfer from my CUNY support card to my debit card thru phone ??",1,0,0
